Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2019-09-07,"Nurse's Aid","5.10c R","W Annie
Headey",https://www.mountainproject.com/route/105799082/nurses-aid,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.7,-1,Lead,,Trad,,150,3200
2019-09-07,"Beatle Brow Bulge",5.10a,"W Annie
Easy climb to a single roof
Simple",https://www.mountainproject.com/route/105818020/beatle-brow-bulge,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.9,-1,Lead,,Trad,,250,2600
2019-08-12,"Three Roofs",5.10c,"w Isabel and Annie. The 10c crux is a blast. Tough feet side pulling into a bomber fist jam.",https://www.mountainproject.com/route/115154672/three-roofs,5,"International > North America > Canada > Alberta > Banff National Park > Mt. Cory > Guide's Rock",3.1,4,Lead,,Trad,,450,3200
2019-08-09,"Extra Dry",5.10a,,https://www.mountainproject.com/route/113513005/extra-dry,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Air Voyage",3.2,-1,Lead,,Trad,,50,2600
2019-08-09,"DEW line",5.11c,"Great climb with strong finish",https://www.mountainproject.com/route/110956443/dew-line,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Air Voyage",3.8,-1,Lead,,Sport,,90,5200
2019-08-09,"Exquisite Corpse",5.9,,https://www.mountainproject.com/route/109314129/exquisite-corpse,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Air Voyage",3.5,-1,,,Trad,,58,2400
2019-08-09,"Mr. Rogers Smokes a Fat One",5.11b,"reminded me of Red River Gorge. Jugs to the top. Watch your breath and control the pump.",https://www.mountainproject.com/route/114607256/mr-rogers-smokes-a-fat-one,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Air Voyage",3.9,3,Lead,Onsight,Sport,,95,4900
2019-08-09,"Air Voyage",5.11c,"Lot of variety for holds, jams, and placements",https://www.mountainproject.com/route/111987988/air-voyage,2,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Air Voyage",3.7,2,Lead,,Trad,,110,5200
2019-08-09,"South Face",5.8,"w Annie. Great optional chimney on the last pitch! Annie lead p2",https://www.mountainproject.com/route/107256605/south-face,4,"International > North America > Canada > Alberta > Banff National Park > Sentinel Pass > Grand Sentinel",3.7,4,,,"Trad, Alpine",,350,2100
2019-08-09,"Cardiac Arete",5.10d,"w Annie. Exhilarating pitch.  Lots of deadly choss tho. Watch the scree fall on the approach.  ",https://www.mountainproject.com/route/109302231/cardiac-arete,4,"International > North America > Canada > Alberta > Banff National Park > Sentinel Pass > Grand Sentinel",3.9,4,Lead,,"Sport, Alpine",,330,3500
2019-08-08,"Imaginary Face",5.9,,https://www.mountainproject.com/route/112028315/imaginary-face,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Amphitheater",3.3,-1,Lead,,Sport,,80,2400
2019-08-07,Bloodsport,5.11b,"I got destroyed by the last roof. Felt more like a 12b there.",https://www.mountainproject.com/route/112040229/bloodsport,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Outhouse Wall",3.6,-1,Lead,Fell/Hung,Sport,5.12a,130,4900
2019-08-07,"Public Enemy",5.10a,,https://www.mountainproject.com/route/108226547/public-enemy,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Outhouse Wall",3.2,-1,Lead,,Sport,,80,2600
2019-08-07,"Wicked Gravity",5.11a,"Some nice options for crux half way. ",https://www.mountainproject.com/route/108226533/wicked-gravity,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Outhouse Wall",3.8,3,Lead,,Sport,,88,4600
2019-08-07,"Top Gun",5.7,,https://www.mountainproject.com/route/113513082/top-gun,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Outhouse Wall",2.2,-1,Follow,,Trad,,75,1800
2019-08-07,"Chocolate Bunnies from Hell",5.11c,"Weird moves on the arete. ",https://www.mountainproject.com/route/109356518/chocolate-bunnies-from-hell,1,"International > North America > Canada > Alberta > Banff National Park > Lake Louise > The Back of The Lake > Outhouse Wall",3.5,3,Lead,,Sport,,90,5200
2019-08-07,Dreambed,"5.11b PG13","w Jack. Something about this route just felt bland. Well protected tho. Nice anchors and bolts",https://www.mountainproject.com/route/115168697/dreambed,3,"International > North America > Canada > Alberta > Bow Valley > Yamnuska > 7. The Bowl and Red Shirt",3.6,-1,,,Trad,,800,4900
2019-08-05,Ballista,"5.10c A0","Did the first 3 pitches with isaac and annie. Had ramen at the top with the crew while jacked got kN",https://www.mountainproject.com/route/109411723/ballista,3,"International > North America > Canada > Alberta > Banff National Park > Tunnel Mountain",2.9,-1,Lead,,"Sport, Aid",,650,3200
2019-08-03,"Tall Storey",5.11c,"w Jack and Annie.  Great techy cruxes. Long and well protected.",https://www.mountainproject.com/route/110956759/tall-storey,8,"International > North America > Canada > Alberta > Bow Valley > Echo Canyon > Tall Storey Area",3.8,4,Follow,,Sport,,600,5200
2019-07-01,"Bonnie's Roof",5.9,"w/ Susan. Juggy. Viewy. Highly recommended. I placed 2 #3s on the first pitch.",https://www.mountainproject.com/route/105801433/bonnies-roof,2,"New York > The Gunks > The Trapps > i. High E",3.9,-1,Lead,,Trad,,250,2400
2019-07-01,Ursula,5.6,"Did in rain. Don&#39;t recommend doing it in the rain.  XP",https://www.mountainproject.com/route/105840288/ursula,1,"New York > The Gunks > The Trapps > i. High E",2.8,1,Lead,,Trad,,180,1600
2019-07-01,Horseman,5.5,"w/ Susan",https://www.mountainproject.com/route/105799721/horseman,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",3.5,-1,Lead,,Trad,,120,1500
2019-07-01,Laurel,5.7,,https://www.mountainproject.com/route/105810464/laurel,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.6,-1,Lead,,Trad,,50,1800
2019-06-09,"Kligfield's Follies",5.11d,"Love this route. Do the beta in the pic. It&#39;s the way. Big move to good hold.",https://www.mountainproject.com/route/107486305/kligfields-follies,1,"New York > The Gunks > The Trapps > k. The Slime Wall",3.9,-1,Follow,,Trad,,75,5500
2019-06-09,"No Man's Land",5.11b/c,"Ya! Wouldn&#39;t really say it&#39;s def the best climb at the gunks though.  XP",https://www.mountainproject.com/route/105798938/no-mans-land,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.4,-1,Lead,Fell/Hung,Trad,,115,5100
2019-06-09,"The Yellow Wall","5.11c PG13","w/ Clay.  Great time!",https://www.mountainproject.com/route/105798924/the-yellow-wall,2,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.8,-1,Follow,,Trad,,125,5200
2019-05-04,"East Buttress","5.10c A0","W Niko
Did 50 crowd variat
Then went offroute and had to do scary run-out. If going 50 crowds var, stay left if in doubt
Tried to link 7-8 and 70m wasn't enough. It didn't waste too much time, but vexed some nice folks sadly tho.
Great times ppl and views",https://www.mountainproject.com/route/105915125/east-buttress,11,"California > Yosemite National Park > Yosemite Valley > Valley South Side > P. Cathedral Area > 6. Middle Cathedral Rock",3.6,-1,Lead,,"Trad, Aid",,1100,3200
2019-04-23,Tango,"5.8+ PG13","W norm
A bit tricky to climb. Not in difficulty but in practice.

To set up a top rope you'd need to extend from the bolt anchors about 8 feet.

To follow, you need to manage rope drag around some corners

Also, it'd be best to start in the dihedral. XD",https://www.mountainproject.com/route/106164185/tango,2,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > d. Tango Wall",2.7,-1,Lead,,Trad,,110,2200
2019-04-23,Neanderthal,5.9,"W Norm
Wouldn't recommend leading.  Pro is sketch",https://www.mountainproject.com/route/106135073/neanderthal,2,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > c. Neolithic Wall",2.9,-1,Lead,,Trad,,105,2400
2019-04-21,"Tales from the Crypt","5.10a R","W norm",https://www.mountainproject.com/route/107226580/tales-from-the-crypt,2,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > g. The Great Buttress",2.7,-1,Lead,,"Trad, Sport, TR",,120,2600
2019-04-08,"The Sting",5.11d,"W clay",https://www.mountainproject.com/route/105898985/the-sting,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.4,4,Lead,,Trad,5.12a,,5500
2019-04-07,"Infinite Space",5.12-,"W clay. Follow",https://www.mountainproject.com/route/106163442/infinite-space,1,"New York > The Gunks > The Near Trapps > a. Beginning of cliff to Gelsa",3.5,-1,,,Trad,,60,6700
2019-04-07,"Carbs and Caffeine",5.11a,"W clay",https://www.mountainproject.com/route/105798933/carbs-and-caffeine,2,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.7,-1,,,Trad,,140,4600
2019-03-30,Crackatoa,"5.9+ R","w Isabel",https://www.mountainproject.com/route/107608367/crackatoa,1,"New York > Adirondacks > F: Lake George Region > Stewarts Ledge",2.3,-1,,,"Trad, TR",,80,2500
2019-03-30,Luminous,"5.9 PG13","w Isabel. 
Met the chill dudes there that put up the route",https://www.mountainproject.com/route/116534470/luminous,1,"New York > Adirondacks > F: Lake George Region > Stewarts Ledge",2.5,-1,Lead,,"Sport, TR",,40,2400
2019-03-30,"Buck Hunter",5.10a,"W Isabel. Bit tough to do with wet feet",https://www.mountainproject.com/route/109101711/buck-hunter,1,"New York > Adirondacks > F: Lake George Region > New Buck",2.0,3,Lead,,Sport,,80,2600
2019-03-30,"Devil Wears Prana","5.10c PG13","W Isabel. Great route",https://www.mountainproject.com/route/108331402/devil-wears-prana,1,"New York > Adirondacks > F: Lake George Region > New Buck",2.6,4,Lead,,"Trad, TR",,50,3200
2019-03-30,Autopilot,5.6,"W Isabel. It was soaking wet and it felt 5.9ish. great crack",https://www.mountainproject.com/route/108331380/autopilot,1,"New York > Adirondacks > F: Lake George Region > New Buck",2.4,3,Lead,,"Trad, TR",,50,1600
2019-03-20,"Panty Raid",5.10a,"W susan

Gear I placed:
2 0.4 cams (first and last placements)
1 black alien (0.1) 
2 nuts
2 tricams

(My first placement was quite high)

Crux:
Little techy at the top, but very doable. Protection nis tricky but with a bit of skill it's all bomber",https://www.mountainproject.com/route/105732941/panty-raid,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",3.2,2,,,Trad,,80,2600
2019-03-20,"Roto Hammer",5.10c,"W Niko and susan",https://www.mountainproject.com/route/105820177/roto-hammer,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > Stone Wall",3.1,-1,Lead,,Sport,,70,3200
2019-03-20,"Haunted Hooks",5.10c,"W Niko and Susan
Have video of Susan crushing the 2 cruxes",https://www.mountainproject.com/route/105820173/haunted-hooks,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > Stone Wall",3.3,-1,Lead,,Sport,,80,3200
2019-03-19,Stonehenge,5.11c,"I mean, I did manage an onsight, but a pretty hard 11b I think. ",https://www.mountainproject.com/route/105927474/stonehenge,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > Stone Wall",2.5,-1,,,Sport,,,5200
2019-03-18,"Unimpeachable Groping",5.10b,"W susan

Gear: 
0.75/0.5 cam (used on first pitch)
Double 60m ropes

Descent: we were the last ones, so we rapped the route straight the way we came with the 2 60m ropes in 4 raps (the last rap is close ",https://www.mountainproject.com/route/105732431/unimpeachable-groping,7,"Nevada > Southern Nevada > Red Rocks > (11) Juniper Canyon > Ginger Buttress",3.5,4,,,Sport,5.10b,760,2900
2019-03-17,"Totally Clips",5.11a,,https://www.mountainproject.com/route/105732320/totally-clips,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",3.0,-1,Lead,,Sport,,60,4600
2019-03-17,"Viagra Falls",5.11d,,https://www.mountainproject.com/route/105732629/viagra-falls,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",2.6,-1,Lead,,Sport,,50,5500
2019-03-17,"Chasing Shadows",5.9,"W Susan and Niko
Got rope stuck",https://www.mountainproject.com/route/106053513/chasing-shadows,4,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Mescalito > Dark Shadows Wall",3.0,-1,,,Trad,,320,2400
2019-03-17,"Dark Shadows",5.8,"W Hannah
Got Nikos rope back",https://www.mountainproject.com/route/105732380/dark-shadows,4,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Mescalito > Dark Shadows Wall",3.6,2,Lead,,Trad,,350,2100
2019-03-15,"Bourbon Street",5.8,"W susan",https://www.mountainproject.com/route/105732899/bourbon-street,7,"Nevada > Southern Nevada > Red Rocks > (16) Black Velvet Canyon > Whiskey Peak > North Face",2.7,-1,Lead,,Trad,,710,2100
2019-02-02,"Silverthread Falls WI3",WI3,"Lead P2. Jack and I bought 2 ice screws and ice axes as opposed to tools. And got some generic crampons. It was sketchy and cold. We concluded that ice climbing wasn&#39;t worth.",https://www.mountainproject.com/route/106682717/silverthread-falls-wi3,2,"Pennsylvania > Northeast Ridges and Valleys > Delaware Water Gap (PA) > DWG Ice > Silverthread Falls",2.4,-1,Lead,Onsight,Ice,,95,32000
2019-01-23,Jenga,5.10a,"Not sure of date. We were wearing onesies ",https://www.mountainproject.com/route/106540876/jenga,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > d. Zorro Wall",2.9,-1,,,Sport,,50,2600
2018-11-25,"King Me",5.11b,,https://www.mountainproject.com/route/105964688/king-me,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",3.8,-1,,,Sport,,90,4900
2018-11-25,"The Underling",5.9,,https://www.mountainproject.com/route/105867266/the-underling,1,"Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge",3.6,-1,Lead,,Trad,,70,2400
2018-11-25,"Miranda Rayne",5.9,,https://www.mountainproject.com/route/106885726/miranda-rayne,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Shire",3.1,-1,,,Sport,,60,2400
2018-11-24,"Breakfast Burrito",5.10c/d,,https://www.mountainproject.com/route/106081922/breakfast-burrito,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",3.7,3,,,Sport,,80,3400
2018-11-24,"Appetite for Destruction",5.12d,,https://www.mountainproject.com/route/110845426/appetite-for-destruction,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > The Record Shop",3.7,-1,,,Sport,,60,7500
2018-11-23,"Black Powder",5.10a,,https://www.mountainproject.com/route/107143575/black-powder,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.7,-1,,,Sport,,85,2600
2018-11-23,"Super Best Friends",5.12b,,https://www.mountainproject.com/route/106852348/super-best-friends,1,"Kentucky > Red River Gorge > Muir Valley > The Solarium",3.8,-1,Lead,,Sport,,95,6900
2018-11-23,"Check Your Grip",5.12a,,https://www.mountainproject.com/route/106081909/check-your-grip,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",3.8,3,,,Sport,,80,6600
2018-11-23,Whip-Stocking,5.11a,,https://www.mountainproject.com/route/106081917/whip-stocking,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",3.7,4,Lead,,Sport,,80,4600
2018-11-23,"Amarillo Sunset",5.11b,,https://www.mountainproject.com/route/106286394/amarillo-sunset,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > North 40",3.9,-1,Lead,Flash,Sport,,65,4900
2018-11-22,"Air Ride Equipped",5.11a,,https://www.mountainproject.com/route/106586504/air-ride-equipped,1,"Kentucky > Red River Gorge > Muir Valley > The Solarium",3.6,-1,,,Sport,,65,4600
2018-11-22,"Hakuna Matata",5.12a,,https://www.mountainproject.com/route/107329629/hakuna-matata,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",3.7,-1,Lead,,Sport,,80,6600
2018-11-05,"Honky Tonk Woman","5.9 R","Couldn't get in any pro and downclimbed once I got to a ground fall height about the bolt. Wouldn't recommend. Climbing itself was fun tho. TR for sure.",https://www.mountainproject.com/route/105946221/honky-tonk-woman,1,"New York > The Gunks > The Near Trapps > c. Moe (closure) to Harvest Moon",2.3,1,,,Trad,,80,2400
2018-11-03,"Harvest Moon",5.11a,,https://www.mountainproject.com/route/106346934/harvest-moon,1,"New York > The Gunks > The Near Trapps > d. Harvest Moon to the End",3.5,4,,,"Trad, TR",,65,4600
2018-11-03,"Good Friday Climb",5.9,TRed,https://www.mountainproject.com/route/106472994/good-friday-climb,1,"New York > The Gunks > The Near Trapps > c. Moe (closure) to Harvest Moon",2.5,3,,,Trad,,50,2400
2018-11-03,"Easter Time Too",5.8,"With isabel",https://www.mountainproject.com/route/105844552/easter-time-too,1,"New York > The Gunks > The Near Trapps > c. Moe (closure) to Harvest Moon",2.8,4,,,Trad,,60,2100
2018-11-03,"Day Tripper",5.8,"w isabel",https://www.mountainproject.com/route/106497070/day-tripper,1,"New York > The Gunks > The Near Trapps > c. Moe (closure) to Harvest Moon",2.2,2,Lead,,Trad,,80,2100
2018-10-17,V-3,5.7,,https://www.mountainproject.com/route/105799785/v-3,3,"New York > The Gunks > The Trapps > g. V3 - Middle Earth",3.1,-1,Lead,,Trad,,250,1800
2018-09-22,"Laid Back and Well Hung",5.11c,,https://www.mountainproject.com/route/106381287/laid-back-and-well-hung,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.1,-1,Lead,,Sport,,,5200
2018-09-17,"Keep on Struttin'",5.9+,,https://www.mountainproject.com/route/105826771/keep-on-struttin,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.6,2,,,Trad,,250,2500
2018-09-03,Limelight,5.7,"Can’t remember who followed me. Felt a little run out before the flake.",https://www.mountainproject.com/route/105801563/limelight,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.3,-1,Lead,Onsight,Trad,,180,1800
2018-08-30,"Direct Beckey",5.11,"w/ Jack.
This climb has the best and most sustained 5.10 crack with varied size from finger to offwidth.
This climb also made me more self aware of my loathing for crack climbing.
would do again 10/10

some beta
1st pitch - crank that 2finger jam sidepull",https://www.mountainproject.com/route/105996498/direct-beckey,12,"Idaho > Central Idaho > The Sawtooth Range > The Elephant's Perch",3.9,4,Lead,,"Trad, Alpine",,,5000
2018-08-30,"Mountaineer's Route",5.9,"w/ isabel.
double ropes make for safer and easier drag.",https://www.mountainproject.com/route/105996469/mountaineers-route,7,"Idaho > Central Idaho > The Sawtooth Range > The Elephant's Perch",3.5,3,Lead,,"Trad, Alpine",,,2400
2018-08-26,"Crack of Doom",5.11c,"got recked. hah, it was great",https://www.mountainproject.com/route/105741584/crack-of-doom,1,"Idaho > South Idaho > City of Rocks > Morning Glory Spire",3.9,-1,Lead,,Trad,,80,5200
2018-08-26,Batwings,5.8+,,https://www.mountainproject.com/route/105740951/batwings,1,"Idaho > South Idaho > City of Rocks > Parking Lot Rock > Parking Lot Rock - West",3.5,-1,Lead,,Trad,,180,2200
2018-08-19,Arrow,5.8,"w/ Preethi and Akshay 
On the rappel, we witnessed a man fall to his death on Limelight. ",https://www.mountainproject.com/route/105799105/arrow,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.5,-1,Lead,,Trad,,200,2100
2018-08-17,"The Tongue That Swung",5.7,,https://www.mountainproject.com/route/112245526/the-tongue-that-swung,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,25,1800
2018-08-17,"Dead Men Don't Eat Roughage",5.9,,https://www.mountainproject.com/route/112245579/dead-men-dont-eat-roughage,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,30,2400
2018-08-17,Tuition,5.11a,,https://www.mountainproject.com/route/112250277/tuition,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,TR,,50,4600
2018-08-17,Fruition,5.8,,https://www.mountainproject.com/route/109839638/fruition,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",3.3,-1,,,"Trad, TR",,50,2100
2018-08-17,Flattered,"5.10b PG13",,https://www.mountainproject.com/route/109895456/flattered,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,Lead,,Trad,,40,2900
2018-08-17,Shattered,"5.10a PG13",,https://www.mountainproject.com/route/109860955/shattered,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,30,2600
2018-08-17,"Knuckle Sandwich","5.7 R",,https://www.mountainproject.com/route/112243126/knuckle-sandwich,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",2.0,-1,,,"Trad, TR",,35,1800
2018-08-17,"Central Buttress Direct","5.8 PG13",,https://www.mountainproject.com/route/109895448/central-buttress-direct,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",2.0,-1,,,Trad,,45,2100
2018-08-17,"Thunder Road","5.9 R",,https://www.mountainproject.com/route/110688312/thunder-road,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,45,2400
2018-08-17,"Don Genero","5.7 R",,https://www.mountainproject.com/route/110688271/don-genero,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,45,1800
2018-08-17,"Bondage and Discipline",5.8,,https://www.mountainproject.com/route/110688238/bondage-and-discipline,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,45,2100
2018-08-17,"Right Hand Drive",5.9,,https://www.mountainproject.com/route/110683030/right-hand-drive,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,40,2400
2018-08-17,Pro-found,"5.7 R",,https://www.mountainproject.com/route/110688064/pro-found,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,40,1800
2018-08-17,"Great Wall (center trad line)","5.8 X",,https://www.mountainproject.com/route/109860988/great-wall-center-trad-line,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,"Trad, TR",,60,2100
2018-08-17,"Great Wall Left",5.9,,https://www.mountainproject.com/route/114971754/great-wall-left,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",2.6,-1,,,"Sport, TR",,75,2400
2018-08-17,"EB, Phone Home","5.10d R",,https://www.mountainproject.com/route/110683018/eb-phone-home,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,,,Trad,,30,3500
2018-08-17,"The Rotwand Direct","5.11 R",,https://www.mountainproject.com/route/112305362/the-rotwand-direct,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",3.0,-1,,,"Trad, TR",,35,5000
2018-08-17,"The Rotwand","5.9 PG13",,https://www.mountainproject.com/route/109895437/the-rotwand,1,"Pennsylvania > Southeastern Lowlands > The Edge (Closed)",-1.0,-1,Lead,,Trad,,50,2400
2018-08-13,"The Ceiling",5.6,,https://www.mountainproject.com/route/105799687/the-ceiling,3,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",3.5,-1,Lead,,Trad,,275,1600
2018-08-13,"Strictly From Nowhere",5.7,,https://www.mountainproject.com/route/105799704/strictly-from-nowhere,2,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",3.4,-1,Lead,,Trad,,170,1800
2018-08-13,"Easy Verschneidung (Easy V)",5.3,,https://www.mountainproject.com/route/106009517/easy-verschneidung-easy-v,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.6,-1,Lead,,Trad,,260,1300
2018-08-11,"Supper's Ready",5.12a,,https://www.mountainproject.com/route/105877392/suppers-ready,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.9,-1,Lead,,Trad,,150,6600
2018-07-19,"The Diagonal",5.8,"W/ Annie and oak",https://www.mountainproject.com/route/107201641/the-diagonal,7,"New York > Adirondacks > E: High Peaks Region > Wallface",3.4,-1,Lead,,Trad,,860,2100
2018-07-06,"Puckered and Tuckered",5.11a,"Chossy. Felt 11b due to the slab at the start and the section just beneath the top.",https://www.mountainproject.com/route/113491140/puckered-and-tuckered,1,"New York > Thacher State Park > Horseshoe North Cliff > Dark Block",2.8,3,Lead,,Sport,5.11b,75,4600
2018-06-16,"Batman returns",5.11a,,https://www.mountainproject.com/route/106381273/batman-returns,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",2.6,-1,Lead,,Sport,,,4600
2018-05-27,Zorro,5.11d,"Not a gimme! Thought the arete was off and without it, it was stiff",https://www.mountainproject.com/route/106381207/zorro,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > d. Zorro Wall",2.7,-1,,,Sport,,,5500
2018-05-04,"Zorro Corner (Son of Zorro)",5.8+,,https://www.mountainproject.com/route/106381213/zorro-corner-son-of-zorro,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > d. Zorro Wall",2.4,-1,,,Sport,,,2200
2018-04-28,Pennsyltucky,5.11a,"Not as good as advertised",https://www.mountainproject.com/route/108448094/pennsyltucky,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > i. Sun Wall (Long Slabs)",2.8,-1,,,Sport,,90,4600
2018-03-28,Sunbeam,5.10c,,https://www.mountainproject.com/route/106915637/sunbeam,1,"Kentucky > Red River Gorge > Muir Valley > Sunbeam Buttress",2.4,-1,Lead,,Sport,,65,3200
2018-03-28,Moonshine,5.10-,,https://www.mountainproject.com/route/106915629/moonshine,1,"Kentucky > Red River Gorge > Muir Valley > Sunbeam Buttress",2.3,-1,Lead,,Sport,,60,2700
2018-03-28,Sunshine,5.9,,https://www.mountainproject.com/route/105891673/sunshine,1,"Kentucky > Red River Gorge > Northern Gorge > Military Wall",2.4,2,Lead,,Sport,,50,2400
2018-03-28,Moonbeam,5.9,,https://www.mountainproject.com/route/105891677/moonbeam,1,"Kentucky > Red River Gorge > Northern Gorge > Military Wall",2.3,2,Lead,,Sport,,50,2400
2018-03-28,"Mercy Miss Percy",5.9,,https://www.mountainproject.com/route/105870271/mercy-miss-percy,1,"Kentucky > Red River Gorge > Northern Gorge > Military Wall",1.5,2,Lead,,Sport,,50,2400
2018-03-28,"Fuzzy Undercling",5.11b,,https://www.mountainproject.com/route/105870256/fuzzy-undercling,1,"Kentucky > Red River Gorge > Northern Gorge > Military Wall",3.4,3,Lead,,Sport,,60,4900
2018-03-28,"Pogue Ethics",5.9+,,https://www.mountainproject.com/route/106149020/pogue-ethics,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.5,3,Lead,,Sport,,80,2500
2018-03-28,Twinkie,5.12a,,https://www.mountainproject.com/route/106132213/twinkie,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.8,4,Lead,,Sport,,80,6600
2018-03-28,"Creep Show",5.10d,,https://www.mountainproject.com/route/105889540/creep-show,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.5,2,Lead,,Sport,,70,3500
2018-03-28,"Creature Feature",5.9,,https://www.mountainproject.com/route/105889536/creature-feature,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.2,3,Lead,,Sport,,70,2400
2018-03-28,"Roadside Attraction",5.7,,https://www.mountainproject.com/route/105860741/roadside-attraction,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",3.8,2,TR,,Trad,,120,1800
